,carpeta_numero,nombre_imagen,prediccion
231,1954052369954091728,"[['1954052369954091728_1.jpg'], ['2019-01-10_23-00-16_UTC_2.jpg']]","[['Top'], ['Top']]"
232,1955506950890081770,[['1955506950890081770.jpg']],[['Skirt']]
233,1956294680154855638,[['1956294680154855638.jpg']],[['Dress']]
234,1960562914534120100,[['1960562914534120100.jpg']],[['Blouse']]
235,1981694658482243788,"[['1981694658482243788_1.jpg'], ['1981694658482243788_2.jpg'], ['2019-02-18_02-20-34_UTC_3.jpg']]","[['Jacket'], ['Jacket'], ['Blouse']]"
236,1989622473407987754,[['1989622473407987754.jpg']],[['Sweater']]
237,1991454424867700965,"[['1991454424867700965_1.jpg'], ['1991454424867700965_2.jpg'], ['2019-03-03_13-31-28_UTC_3.jpg']]","[['Jeans'], ['Shorts'], ['Shorts']]"
238,1991750737664578873,[['1991750737664578873.jpg']],[['Jacket']]
239,1992527147324798591,[['1992527147324798591.jpg']],[['Jacket']]
240,1992908480928569641,[['1992908480928569641.jpg']],[['Sweater']]
241,2000437707337082919,[['2000437707337082919.jpg']],[['Tee']]
242,2010441093830494562,"[['2010441093830494562_1.jpg'], ['2019-03-29_18-14-36_UTC_2.jpg']]","[['Skirt'], ['Skirt']]"
243,2011794311189745932,[['2011794311189745932.jpg']],[['Top']]
244,2012126904934273808,[['2012126904934273808.jpg']],[['Sweater']]
245,2015511039581113789,"[['2015511039581113789_1.jpg'], ['2015511039581113789_2.jpg'], ['2019-04-05_18-07-40_UTC_3.jpg']]","[['Blouse'], ['Blouse'], ['Tee']]"
246,2019951081536068536,[['2019951081536068536.jpg']],[['Blouse']]
247,2020794590086131128,"[['2019-04-13_01-05-09_UTC_3.jpg'], ['2020794590086131128_1.jpg'], ['2020794590086131128_2.jpg']]","[['Skirt'], ['Dress'], ['Dress']]"
248,2021245096638283078,[['2021245096638283078.jpg']],[['Jacket']]
249,2021253652028542282,[['2021253652028542282.jpg']],[['Tee']]
250,2021945176097658191,"[['2019-04-14_15-11-09_UTC_5.jpg'], ['2021945176097658191_1.jpg'], ['2021945176097658191_2.jpg'], ['2021945176097658191_3.jpg'], ['2021945176097658191_4.jpg']]","[['Tee'], ['Skirt'], ['Shorts'], ['Shorts'], ['Dress']]"
251,2022905173673603971,[['2022905173673603971.jpg']],[['Jacket']]
252,2024424873746266032,[['2024424873746266032.jpg']],[['Dress']]
253,2027244359369173776,[['2027244359369173776.jpg']],[['Tee']]
254,2029383011365010425,[['2029383011365010425.jpg']],[['Sweater']]
255,2032368628654897489,[['2032368628654897489.jpg']],[['Skirt']]
256,2035984839611259962,"[['2019-05-04_00-05-27_UTC_3.jpg'], ['2035984839611259962_1.jpg'], ['2035984839611259962_2.jpg']]","[['Skirt'], ['Skirt'], ['Skirt']]"
257,2038104679465857882,"[['2019-05-06_22-17-12_UTC_3.jpg'], ['2038104679465857882_1.jpg'], ['2038104679465857882_2.jpg']]","[['Shorts'], ['Dress'], ['Blouse']]"
258,2039737720596367604,"[['2019-05-09_04-21-46_UTC_2.jpg'], ['2039737720596367604_1.jpg']]","[['Dress'], ['Skirt']]"
259,2040304430969783678,[['2040304430969783678.jpg']],[['Shorts']]
260,2041595229728721179,"[['2019-05-11_17-52-18_UTC_3.jpg'], ['2041595229728721179_1.jpg'], ['2041595229728721179_2.jpg']]","[['Blouse'], ['Tee'], ['Tee']]"
261,2044668138949050428,[['2044668138949050428.jpg']],[['Sweater']]
262,2046577279527510024,[['2046577279527510024.jpg']],[['Skirt']]
263,2050485411475504832,"[['2019-05-24_00-15-30_UTC_3.jpg'], ['2050485411475504832_1.jpg'], ['2050485411475504832_2.jpg']]","[['Blouse'], ['Blouse'], ['Tee']]"
264,2052637300031982629,"[['2019-05-26_23-30-55_UTC_6.jpg'], ['2052637300031982629_1.jpg'], ['2052637300031982629_2.jpg'], ['2052637300031982629_3.jpg'], ['2052637300031982629_4.jpg'], ['2052637300031982629_5.jpg']]","[['Top'], ['Sweater'], ['Blouse'], ['Jacket'], ['Dress'], ['Jacket']]"
265,2054873100555609301,[['2054873100555609301.jpg']],[['Shorts']]
266,2057720170412994248,"[['2019-06-02_23-49-41_UTC_2.jpg'], ['2057720170412994248_1.jpg']]","[['Dress'], ['Blouse']]"
267,2058458245200022292,"[['2019-06-04_00-16-06_UTC_2.jpg'], ['2058458245200022292_1.jpg']]","[['Blouse'], ['Sweater']]"
268,2059927022034999184,[['2059927022034999184.jpg']],[['Jeans']]
269,2062027839697120937,[['2062027839697120937.jpg']],[['Blouse']]
270,2065689004138656916,[['2065689004138656916.jpg']],[['Dress']]
271,2066422635941402272,[['2066422635941402272.jpg']],[['Sweater']]
272,2067907241458898830,"[['2019-06-17_01-09-34_UTC_2.jpg'], ['2067907241458898830_1.jpg']]","[['Sweater'], ['Dress']]"
273,2069318602499984647,"[['2019-06-18_23-53-42_UTC_3.jpg'], ['2069318602499984647_1.jpg'], ['2069318602499984647_2.jpg']]","[['Sweater'], ['Jacket'], ['Jacket']]"
274,2072104782916258023,[['2072104782916258023.jpg']],[['Tee']]
275,2074854584842218416,[['2074854584842218416.jpg']],[['Sweater']]
276,2076537597875615972,[['2076537597875615972.jpg']],[['Shorts']]
277,2077993145540092311,[['2077993145540092311.jpg']],[['Dress']]
278,2078765142121643585,"[['2019-07-02_00-42-17_UTC_2.jpg'], ['2078765142121643585_1.jpg']]","[['Skirt'], ['Jacket']]"
279,2080948637988201133,[['2080948637988201133.jpg']],[['Tee']]
280,2081575366159072241,[['2081575366159072241.jpg']],[['Skirt']]
281,2083047072228884120,"[['2019-07-07_22-29-43_UTC_2.jpg'], ['2083047072228884120_1.jpg']]","[['Blouse'], ['Sweater']]"
282,2084964940918966140,"[['2019-07-10_14-00-11_UTC_3.jpg'], ['2084964940918966140_1.jpg'], ['2084964940918966140_2.jpg']]","[['Jeans'], ['Blouse'], ['Skirt']]"
283,2086055437938758963,[['2086055437938758963.jpg']],[['Jacket']]
284,2088570593939875447,"[['2019-07-15_13-23-58_UTC_3.jpg'], ['2088570593939875447_1.jpg'], ['2088570593939875447_2.jpg']]","[['Dress'], ['Jeans'], ['Tee']]"
285,2089665034419272108,[['2089665034419272108.jpg']],[['Dress']]
286,2091066457703053337,"[['2019-07-19_00-02-48_UTC_3.jpg'], ['2091066457703053337_1.jpg'], ['2091066457703053337_2.jpg']]","[['Sweater'], ['Dress'], ['Sweater']]"
287,2092554599547151003,[['2092554599547151003.jpg']],[['Jacket']]
288,2092959040964208288,"[['2019-07-21_14-43-02_UTC_3.jpg'], ['2092959040964208288_1.jpg'], ['2092959040964208288_2.jpg']]","[['Jacket'], ['Tee'], ['Dress']]"
289,2098277255479249596,[['2098277255479249596.jpg']],[['Tee']]
290,2099756647602666736,"[['2019-07-30_23-48-39_UTC_4.jpg'], ['2099756647602666736_1.jpg'], ['2099756647602666736_2.jpg'], ['2099756647602666736_3.jpg']]","[['Dress'], ['Dress'], ['Top'], ['Jeans']]"
291,2100198821322460647,"[['2019-07-31_14-27-11_UTC_2.jpg'], ['2100198821322460647_1.jpg']]","[['Jacket'], ['Skirt']]"
292,2101172681870107121,[['2101172681870107121.jpg']],[['Tee']]
293,2101765750222918164,"[['2019-08-02_18-20-23_UTC_3.jpg'], ['2101765750222918164_1.jpg'], ['2101765750222918164_2.jpg']]","[['Dress'], ['Dress'], ['Skirt']]"
294,2104710418689954607,[['2104710418689954607.jpg']],[['Tee']]
295,2105342533782344790,"[['2019-08-07_16-46-49_UTC_3.jpg'], ['2105342533782344790_1.jpg'], ['2105342533782344790_2.jpg']]","[['Jacket'], ['Shorts'], ['Shorts']]"
296,2106105517987307169,[['2106105517987307169.jpg']],[['Blouse']]
297,2108499452084752453,"[['2019-08-12_01-19-03_UTC_3.jpg'], ['2108499452084752453_1.jpg'], ['2108499452084752453_2.jpg']]","[['Dress'], ['Jeans'], ['Dress']]"
298,2113544787404447225,"[['2019-08-19_00-23-14_UTC_2.jpg'], ['2113544787404447225_1.jpg']]","[['Jeans'], ['Skirt']]"
299,2114341208424509173,[['2114341208424509173.jpg']],[['Dress']]
300,2115701999522354414,[['2115701999522354414.jpg']],[['Dress']]
301,2119346028009084580,"[['2019-08-27_00-29-16_UTC_3.jpg'], ['2119346028009084580_1.jpg'], ['2119346028009084580_2.jpg']]","[['Tee'], ['Sweater'], ['Sweater']]"
